,SmsId,SenderPhoneNumber,Sender,text,timestamp,month_name,day_name,month,day,hour,weekday,week,year,polarity,subjectivity,negativity,neutrality,positivity,compound,nouns,tags,word_count
29,30,43367,Biden,"DNC HQ: Tonight's the last deadline of the election, and this is your LAST CHANCE to back races nationwide by then. Rush your first $10: txt.democrats.org/z2a",2020-10-31 21:18:42.730523904,October,Saturday,10,31,21,5,44,2020,0.0625,0.116666666666667,0.0,0.901,0.099,0.4084,"['dnc hq', 'last chance', 'rush']","[('DNC', 'NNP'), ('HQ', 'NNP'), ('Tonight', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('last', 'JJ'), ('deadline', 'NN'), ('of', 'IN'), ('the', 'DT'), ('election', 'NN'), ('and', 'CC'), ('this', 'DT'), ('is', 'VBZ'), ('your', 'PRP$'), ('LAST', 'JJ'), ('CHANCE', 'NN'), ('to', 'TO'), ('back', 'VB'), ('races', 'NNS'), ('nationwide', 'JJ'), ('by', 'IN'), ('then', 'RB'), ('Rush', 'VB'), ('your', 'PRP$'), ('first', 'JJ'), ('10', 'CD'), ('txt.democrats.org/z2a', 'NN')]",26.0
30,31,43367,Biden,"Your DNC Record:
2020 Donor: No!
Action: Donate $10

Don't wait! Rush $10 before Election Day to help Democrats win: txt.democrats.org/19d

STOP2quit",2020-11-03 00:22:26.602583040,November,Tuesday,11,3,0,1,45,2020,0.36875,0.25,0.0,0.738,0.262,0.7955,"['your dnc record', 'donor', 'donate', 'rush', 'election day', 'stop2quit']","[('Your', 'PRP$'), ('DNC', 'NN'), ('Record', 'NN'), ('2020', 'CD'), ('Donor', 'NNP'), ('No', 'DT'), ('Action', 'NN'), ('Donate', 'NNP'), ('10', 'CD'), ('Do', 'VBP'), (""n't"", 'RB'), ('wait', 'VB'), ('Rush', 'NNP'), ('10', 'CD'), ('before', 'IN'), ('Election', 'NNP'), ('Day', 'NNP'), ('to', 'TO'), ('help', 'VB'), ('Democrats', 'NNPS'), ('win', 'VBP'), ('txt.democrats.org/19d', 'NN'), ('STOP2quit', 'NN')]",22.0
31,32,43367,Biden,"DNC HQ: Polls are OPEN in CA! Go vote!

Reply:
VOTE to check polling place
ID to check your state's ID rules
ASK for the hotline
VOTED if you've voted

STOP2quit",2020-11-03 17:10:01.272982016,November,Tuesday,11,3,17,1,45,2020,0.0,0.5,0.0,1.0,0.0,0.0,"['dnc hq', 'open', 'ca', 'reply', 'vote', 'id', ""state 's"", 'id', 'ask', 'voted', 'stop2quit']","[('DNC', 'NNP'), ('HQ', 'NNP'), ('Polls', 'NNS'), ('are', 'VBP'), ('OPEN', 'NNP'), ('in', 'IN'), ('CA', 'NNP'), ('Go', 'NNP'), ('vote', 'NN'), ('Reply', 'NN'), ('VOTE', 'NN'), ('to', 'TO'), ('check', 'VB'), ('polling', 'VBG'), ('place', 'NN'), ('ID', 'NNP'), ('to', 'TO'), ('check', 'VB'), ('your', 'PRP$'), ('state', 'NN'), (""'s"", 'POS'), ('ID', 'NNP'), ('rules', 'NNS'), ('ASK', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('hotline', 'NN'), ('VOTED', 'NNP'), ('if', 'IN'), ('you', 'PRP'), (""'ve"", 'VBP'), ('voted', 'VBN'), ('STOP2quit', 'NN')]",31.0
32,33,43367,Biden,"DNC HQ: It's not too late to vote -- if you get in line before polls close, you can vote. Get in line & stay in line! Reply w/ your full address to find your polling place.

Questions or issues? Reply ASK for help.

STOP2quit",2020-11-04 02:14:30.142020992,November,Wednesday,11,4,2,2,45,2020,-0.0125,0.575,0.0,0.936,0.064,0.4574,"['dnc hq', 'reply', 'full address', 'reply ask', 'stop2quit']","[('DNC', 'NNP'), ('HQ', 'NNP'), ('It', 'PRP'), (""'s"", 'VBZ'), ('not', 'RB'), ('too', 'RB'), ('late', 'JJ'), ('to', 'TO'), ('vote', 'VB'), ('if', 'IN'), ('you', 'PRP'), ('get', 'VBP'), ('in', 'IN'), ('line', 'NN'), ('before', 'IN'), ('polls', 'NNS'), ('close', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('vote', 'VB'), ('Get', 'NNP'), ('in', 'IN'), ('line', 'NN'), ('&', 'CC'), ('stay', 'NN'), ('in', 'IN'), ('line', 'NN'), ('Reply', 'NNP'), ('w/', 'VB'), ('your', 'PRP$'), ('full', 'JJ'), ('address', 'NN'), ('to', 'TO'), ('find', 'VB'), ('your', 'PRP$'), ('polling', 'VBG'), ('place', 'NN'), ('Questions', 'NNS'), ('or', 'CC'), ('issues', 'NNS'), ('Reply', 'NNP'), ('ASK', 'NNP'), ('for', 'IN'), ('help', 'NN'), ('STOP2quit', 'NN')]",45.0
33,34,43367,Biden,DNC HQ: It isn't over until the last vote is counted. Rush $10 to support Joe Biden and Democrats as the votes are tallied: txt.democrats.org/onq STOP2quit,2020-11-05 10:28:04.950353920,November,Thursday,11,5,10,3,45,2020,0.0,0.0666666666666667,0.0,0.903,0.097,0.4019,"['dnc hq', 'rush', 'joe biden', 'stop2quit']","[('DNC', 'NNP'), ('HQ', 'NNP'), ('It', 'PRP'), ('is', 'VBZ'), (""n't"", 'RB'), ('over', 'IN'), ('until', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('vote', 'NN'), ('is', 'VBZ'), ('counted', 'VBN'), ('Rush', 'NNP'), ('10', 'CD'), ('to', 'TO'), ('support', 'VB'), ('Joe', 'NNP'), ('Biden', 'NNP'), ('and', 'CC'), ('Democrats', 'NNPS'), ('as', 'IN'), ('the', 'DT'), ('votes', 'NNS'), ('are', 'VBP'), ('tallied', 'VBN'), ('txt.democrats.org/onq', 'NN'), ('STOP2quit', 'NN')]",26.0
34,35,43367,Biden,Joe & Kamala couldn't have done it without you. We won the battle for the soul of our nation. But our fight is not over. More soon. -DNC HQ STOP2quit,2020-11-08 00:04:57.828605056,November,Sunday,11,8,0,6,45,2020,0.5,0.5,0.211,0.789,0.0,-0.7351,"['joe', 'kamala', 'hq stop2quit']","[('Joe', 'NNP'), ('&', 'CC'), ('Kamala', 'NNP'), ('could', 'MD'), (""n't"", 'RB'), ('have', 'VB'), ('done', 'VBN'), ('it', 'PRP'), ('without', 'IN'), ('you', 'PRP'), ('We', 'PRP'), ('won', 'VBD'), ('the', 'DT'), ('battle', 'NN'), ('for', 'IN'), ('the', 'DT'), ('soul', 'NN'), ('of', 'IN'), ('our', 'PRP$'), ('nation', 'NN'), ('But', 'CC'), ('our', 'PRP$'), ('fight', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('over', 'IN'), ('More', 'RBR'), ('soon', 'RB'), ('-DNC', 'JJ'), ('HQ', 'NNP'), ('STOP2quit', 'NNP')]",30.0
35,36,43367,Biden,"Together, we made history. Now let's congratulate our President and Vice President-elect. Sign our card for Joe & Kamala now: txt.democrats.org/dc2 -Jess",2020-11-08 21:10:22.803761024,November,Sunday,11,8,21,6,45,2020,0.0,0.0,0.0,0.868,0.132,0.4939,"['together', ""'s congratulate"", 'vice president-elect', 'sign', 'joe', 'kamala', 'txt.democrats.org/dc2 -jess']","[('Together', 'RB'), ('we', 'PRP'), ('made', 'VBD'), ('history', 'NN'), ('Now', 'RB'), ('let', 'VBP'), (""'s"", 'POS'), ('congratulate', 'VB'), ('our', 'PRP$'), ('President', 'NNP'), ('and', 'CC'), ('Vice', 'NNP'), ('President-elect', 'NNP'), ('Sign', 'NNP'), ('our', 'PRP$'), ('card', 'NN'), ('for', 'IN'), ('Joe', 'NNP'), ('&', 'CC'), ('Kamala', 'NNP'), ('now', 'RB'), ('txt.democrats.org/dc2', 'NN'), ('-Jess', 'NN')]",22.0
36,37,43367,Biden,DNC HQ: Two Senate races are heading into runoffs in Georgia. Joe Biden needs us to help flip the Senate. Rush $10 now to support Dems: txt.democrats.org/bag STOP2quit,2020-11-11 22:53:03.650097920,November,Wednesday,11,11,22,2,46,2020,0.0,0.0,0.0,0.828,0.172,0.6597,"['dnc hq', 'georgia', 'joe biden', 'rush', 'dems', 'stop2quit']","[('DNC', 'NNP'), ('HQ', 'NNP'), ('Two', 'CD'), ('Senate', 'NNP'), ('races', 'NNS'), ('are', 'VBP'), ('heading', 'VBG'), ('into', 'IN'), ('runoffs', 'NNS'), ('in', 'IN'), ('Georgia', 'NNP'), ('Joe', 'NNP'), ('Biden', 'NNP'), ('needs', 'VBZ'), ('us', 'PRP'), ('to', 'TO'), ('help', 'VB'), ('flip', 'VB'), ('the', 'DT'), ('Senate', 'NNP'), ('Rush', 'NNP'), ('10', 'CD'), ('now', 'RB'), ('to', 'TO'), ('support', 'VB'), ('Dems', 'NNS'), ('txt.democrats.org/bag', 'NN'), ('STOP2quit', 'NN')]",28.0
37,38,43367,Biden,￼DNC HQ: The path to flipping the Senate now runs straight through Georgia. Joe Biden is counting on your support to help Raphael Warnock and Jon Ossoff win these critical runoffs. Can you dig deep and rush $10 now to support Democrats nationwide? txt.democrats.org/fcj,2020-11-14 21:16:31.513187072,November,Saturday,11,14,21,5,46,2020,0.25,0.5,0.043,0.702,0.255,0.8885,"['hq', 'georgia', 'joe biden', 'raphael warnock', 'jon ossoff', 'critical runoffs', 'rush $']","[('￼DNC', 'JJ'), ('HQ', 'NNP'), ('The', 'DT'), ('path', 'NN'), ('to', 'TO'), ('flipping', 'VBG'), ('the', 'DT'), ('Senate', 'NNP'), ('now', 'RB'), ('runs', 'VBZ'), ('straight', 'RB'), ('through', 'IN'), ('Georgia', 'NNP'), ('Joe', 'NNP'), ('Biden', 'NNP'), ('is', 'VBZ'), ('counting', 'VBG'), ('on', 'IN'), ('your', 'PRP$'), ('support', 'NN'), ('to', 'TO'), ('help', 'VB'), ('Raphael', 'NNP'), ('Warnock', 'NNP'), ('and', 'CC'), ('Jon', 'NNP'), ('Ossoff', 'NNP'), ('win', 'VB'), ('these', 'DT'), ('critical', 'JJ'), ('runoffs', 'NNS'), ('Can', 'MD'), ('you', 'PRP'), ('dig', 'VB'), ('deep', 'JJ'), ('and', 'CC'), ('rush', 'JJ'), ('10', 'CD'), ('now', 'RB'), ('to', 'TO'), ('support', 'VB'), ('Democrats', 'NNPS'), ('nationwide', 'RB'), ('txt.democrats.org/fcj', 'NN')]",44.0
38,39,88022,Trump,"CONGRATULATIONS, Corey! You won our brand new 'COUNT ALL LEGAL VOTES' shirt. Pres Trump will hold it for 1 HOUR! Donate $30 & claim NOW: bit.ly/3fq6btx",2020-11-21 15:47:23.369001088,November,Saturday,11,21,15,5,47,2020,0.193181818181818,0.327272727272727,0.0,0.673,0.327,0.9032,"['congratulations', 'corey', ""new 'count"", 'all legal votes', 'pres trump', 'hour', 'donate', 'now']","[('CONGRATULATIONS', 'NNP'), ('Corey', 'NNP'), ('You', 'PRP'), ('won', 'VBD'), ('our', 'PRP$'), ('brand', 'NN'), ('new', 'JJ'), (""'COUNT"", 'CD'), ('ALL', 'NNP'), ('LEGAL', 'NNP'), ('VOTES', 'NNP'), (""'"", 'POS'), ('shirt', 'NN'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('will', 'MD'), ('hold', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('1', 'CD'), ('HOUR', 'NN'), ('Donate', 'NNP'), ('30', 'CD'), ('&', 'CC'), ('claim', 'NN'), ('NOW', 'NN'), ('bit.ly/3fq6btx', 'NN')]",26.0
39,40,88022,Trump,Pres Trump: I need my BEST supporters to step up to the front lines & PROTECT AMERICA from the Left. Claim 1000% offer for next 30 MIN! DONATE: bit.ly/2KjuPjZ,2020-11-21 17:39:41.243307904,November,Saturday,11,21,17,5,47,2020,0.333333333333333,0.1,0.0,0.694,0.306,0.9092,"['pres trump', 'best', 'front lines', 'protect america', 'left', 'claim', 'min', 'donate']","[('Pres', 'NNS'), ('Trump', 'VBP'), ('I', 'PRP'), ('need', 'VBP'), ('my', 'PRP$'), ('BEST', 'JJ'), ('supporters', 'NNS'), ('to', 'TO'), ('step', 'VB'), ('up', 'RB'), ('to', 'TO'), ('the', 'DT'), ('front', 'NN'), ('lines', 'NNS'), ('&', 'CC'), ('PROTECT', 'NNP'), ('AMERICA', 'NNP'), ('from', 'IN'), ('the', 'DT'), ('Left', 'NNP'), ('Claim', 'NN'), ('1000', 'CD'), ('%', 'NN'), ('offer', 'NN'), ('for', 'IN'), ('next', 'JJ'), ('30', 'CD'), ('MIN', 'NN'), ('DONATE', 'NN'), ('bit.ly/2KjuPjZ', 'NN')]",29.0
40,41,88022,Trump,"Pres Trump
Pence
Don
Eric
Lara
ALL TEXTED!

We need to bolster our Election Defense Fund. $80k SHORT! Increase your impact by 1000%! Donate: bit.ly/2UKmc49",2020-11-21 21:44:22.402446976,November,Saturday,11,21,21,5,47,2020,0.0,0.3,0.0,0.831,0.169,0.5684,"['pres trump pence don eric lara all texted', 'election defense fund', '$ 80k', 'short', 'donate']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('Pence', 'NNP'), ('Don', 'NNP'), ('Eric', 'NNP'), ('Lara', 'NNP'), ('ALL', 'NNP'), ('TEXTED', 'NNP'), ('We', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('bolster', 'VB'), ('our', 'PRP$'), ('Election', 'NNP'), ('Defense', 'NNP'), ('Fund', 'NNP'), ('80k', 'CD'), ('SHORT', 'NNP'), ('Increase', 'VB'), ('your', 'PRP$'), ('impact', 'NN'), ('by', 'IN'), ('1000', 'CD'), ('%', 'NN'), ('Donate', 'NN'), ('bit.ly/2UKmc49', 'NN')]",25.0
41,42,88022,Trump,RECOUNT UPDATE! President Trump needs you to step up! Contribute to the Official Election Defense Fund & protect democracy! 1000%-IMPACT: bit.ly/3nLHP0c,2020-11-22 01:14:30.851953920,November,Sunday,11,22,1,6,47,2020,0.0,0.0,0.0,0.792,0.208,0.6093,"['recount update', 'trump', 'contribute', 'official election defense fund', '% -impact']","[('RECOUNT', 'NNP'), ('UPDATE', 'NN'), ('President', 'NNP'), ('Trump', 'NNP'), ('needs', 'VBZ'), ('you', 'PRP'), ('to', 'TO'), ('step', 'VB'), ('up', 'RP'), ('Contribute', 'NN'), ('to', 'TO'), ('the', 'DT'), ('Official', 'NNP'), ('Election', 'NNP'), ('Defense', 'NNP'), ('Fund', 'NNP'), ('&', 'CC'), ('protect', 'VBP'), ('democracy', 'NN'), ('1000', 'CD'), ('%', 'NN'), ('-IMPACT', 'NN'), ('bit.ly/3nLHP0c', 'NN')]",21.0
42,43,88022,Trump,"DEFEND THE ELECTION & SAVE AMERICA!

This is critical! Pres Trump's giving you the chance to INCREASE your impact by 1000%. Step up & Donate NOW: bit.ly/3pSbx5N",2020-11-22 16:07:01.700366976,November,Sunday,11,22,16,6,47,2020,0.0,0.8,0.063,0.607,0.33,0.8641,"['defend the election', 'save america', 'pres trump', 'increase', 'step', 'donate now']","[('DEFEND', 'NNP'), ('THE', 'NNP'), ('ELECTION', 'NNP'), ('&', 'CC'), ('SAVE', 'NNP'), ('AMERICA', 'NNP'), ('This', 'DT'), ('is', 'VBZ'), ('critical', 'JJ'), ('Pres', 'NNS'), ('Trump', 'NNP'), (""'s"", 'POS'), ('giving', 'VBG'), ('you', 'PRP'), ('the', 'DT'), ('chance', 'NN'), ('to', 'TO'), ('INCREASE', 'VB'), ('your', 'PRP$'), ('impact', 'NN'), ('by', 'IN'), ('1000', 'CD'), ('%', 'NN'), ('Step', 'NNP'), ('up', 'RB'), ('&', 'CC'), ('Donate', 'NNP'), ('NOW', 'NNP'), ('bit.ly/3pSbx5N', 'NN')]",27.0
43,44,88022,Trump,We are pacing behind our Election Defense Fund Goal! Pres. Trump is doing something he's never done before. 1000%-IMPACT FOR 1HR. Donate: bit.ly/3959XY9 We can't let Biden & Kamala take this Election. This is your LAST chance to make an impact & help us WIN. Donate for 1000%-IMPACT: bit.ly/3959XY9,2020-11-22 19:07:15.468088960,November,Sunday,11,22,19,6,47,2020,0.1,0.388888888888889,0.0,0.803,0.197,0.8757,"['election defense fund', 'goal', 'pres', 'trump', '% -impact', 'for', 'donate', ""ca n't"", 'biden', 'kamala', 'last', 'win', 'donate', '% -impact']","[('We', 'PRP'), ('are', 'VBP'), ('pacing', 'VBG'), ('behind', 'IN'), ('our', 'PRP$'), ('Election', 'NN'), ('Defense', 'NNP'), ('Fund', 'NNP'), ('Goal', 'NNP'), ('Pres', 'NNS'), ('Trump', 'NN'), ('is', 'VBZ'), ('doing', 'VBG'), ('something', 'NN'), ('he', 'PRP'), (""'s"", 'VBZ'), ('never', 'RB'), ('done', 'VBN'), ('before', 'RB'), ('1000', 'CD'), ('%', 'NN'), ('-IMPACT', 'NN'), ('FOR', 'IN'), ('1HR', 'CD'), ('Donate', 'NN'), ('bit.ly/3959XY9', 'NN'), ('We', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('let', 'VB'), ('Biden', 'NNP'), ('&', 'CC'), ('Kamala', 'NNP'), ('take', 'VB'), ('this', 'DT'), ('Election', 'NN'), ('This', 'DT'), ('is', 'VBZ'), ('your', 'PRP$'), ('LAST', 'JJ'), ('chance', 'NN'), ('to', 'TO'), ('make', 'VB'), ('an', 'DT'), ('impact', 'NN'), ('&', 'CC'), ('help', 'VB'), ('us', 'PRP'), ('WIN', 'NNP'), ('Donate', 'NNP'), ('for', 'IN'), ('1000', 'CD'), ('%', 'NN'), ('-IMPACT', 'NN'), ('bit.ly/3959XY9', 'NN')]",49.0
44,45,88022,Trump,Pres. Trump: We're running out of time! Donate to the Election Defense Fund in the NEXT HOUR & your impact will be INCREASED by 1000%! Step up: bit.ly/2IYorhu,2020-11-22 22:25:26.166493056,November,Sunday,11,22,22,6,47,2020,0.0,0.0,0.0,0.841,0.159,0.6016,"['pres', 'trump', 'donate', 'election defense fund', 'next hour', 'increased', 'step']","[('Pres', 'NNS'), ('Trump', 'NN'), ('We', 'PRP'), (""'re"", 'VBP'), ('running', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('time', 'NN'), ('Donate', 'NNP'), ('to', 'TO'), ('the', 'DT'), ('Election', 'NNP'), ('Defense', 'NNP'), ('Fund', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('NEXT', 'NNP'), ('HOUR', 'NNP'), ('&', 'CC'), ('your', 'PRP$'), ('impact', 'NN'), ('will', 'MD'), ('be', 'VB'), ('INCREASED', 'VBN'), ('by', 'IN'), ('1000', 'CD'), ('%', 'NN'), ('Step', 'NN'), ('up', 'RB'), ('bit.ly/2IYorhu', 'NN')]",28.0
45,46,88022,Trump,Did you claim your 'COUNT ALL LEGAL VOTES' shirt yet? Pres Trump wants YOU to have 1 for FREE Corey. Don't wait. Donate $30 & claim NOW: bit.ly/2URO2vm,2020-11-23 01:57:18.485692032,November,Monday,11,23,1,0,48,2020,0.266666666666667,0.366666666666667,0.0,0.806,0.194,0.7404,"['all legal votes', 'pres trump', 'you', 'free corey', 'donate', 'now']","[('Did', 'NNP'), ('you', 'PRP'), ('claim', 'VB'), ('your', 'PRP$'), (""'COUNT"", 'FW'), ('ALL', 'DT'), ('LEGAL', 'NNP'), ('VOTES', 'NNP'), (""'"", 'POS'), ('shirt', 'NN'), ('yet', 'RB'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('wants', 'VBZ'), ('YOU', 'FW'), ('to', 'TO'), ('have', 'VB'), ('1', 'CD'), ('for', 'IN'), ('FREE', 'NNP'), ('Corey', 'NNP'), ('Do', 'VBP'), (""n't"", 'RB'), ('wait', 'VB'), ('Donate', 'NNP'), ('30', 'CD'), ('&', 'CC'), ('claim', 'NN'), ('NOW', 'NN'), ('bit.ly/2URO2vm', 'NN')]",28.0
46,47,88022,Trump,Pres Trump & VP Pence: It's so urgent we BOTH texted you. Dems & the Fake News want to STEAL this Election! STEP UP & FIGHT BACK! Act NOW: bit.ly/2UNT7EQ,2020-11-23 14:52:59.282199936,November,Monday,11,23,14,0,48,2020,-0.3125,0.5,0.276,0.631,0.093,-0.8513,"['pres trump', 'vp pence', 'both', 'dems', 'fake', 'steal', 'step up', 'fight back', 'now']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('&', 'CC'), ('VP', 'NNP'), ('Pence', 'NN'), ('It', 'PRP'), (""'s"", 'VBZ'), ('so', 'RB'), ('urgent', 'JJ'), ('we', 'PRP'), ('BOTH', 'NNP'), ('texted', 'VBD'), ('you', 'PRP'), ('Dems', 'NNP'), ('&', 'CC'), ('the', 'DT'), ('Fake', 'NNP'), ('News', 'NNP'), ('want', 'VBP'), ('to', 'TO'), ('STEAL', 'VB'), ('this', 'DT'), ('Election', 'NN'), ('STEP', 'NNP'), ('UP', 'NNP'), ('&', 'CC'), ('FIGHT', 'NNP'), ('BACK', 'NNP'), ('Act', 'NNP'), ('NOW', 'NNP'), ('bit.ly/2UNT7EQ', 'NN')]",30.0
47,48,88022,Trump,We are pacing behind our Election Defense Fund Goal! Pres. Trump is doing something he's never done before. 1000%-IMPACT FOR 1HR. Donate: bit.ly/2UNv3SF We can't let Biden & Kamala take this Election. This is your LAST chance to make an impact & help us WIN. Donate for 1000%-IMPACT: bit.ly/2UNv3SF,2020-11-23 18:27:49.852974976,November,Monday,11,23,18,0,48,2020,0.1,0.388888888888889,0.0,0.803,0.197,0.8757,"['election defense fund', 'goal', 'pres', 'trump', '% -impact', 'for', 'donate', ""ca n't"", 'biden', 'kamala', 'last', 'win', 'donate', '% -impact']","[('We', 'PRP'), ('are', 'VBP'), ('pacing', 'VBG'), ('behind', 'IN'), ('our', 'PRP$'), ('Election', 'NN'), ('Defense', 'NNP'), ('Fund', 'NNP'), ('Goal', 'NNP'), ('Pres', 'NNS'), ('Trump', 'NN'), ('is', 'VBZ'), ('doing', 'VBG'), ('something', 'NN'), ('he', 'PRP'), (""'s"", 'VBZ'), ('never', 'RB'), ('done', 'VBN'), ('before', 'RB'), ('1000', 'CD'), ('%', 'NN'), ('-IMPACT', 'NN'), ('FOR', 'IN'), ('1HR', 'CD'), ('Donate', 'NN'), ('bit.ly/2UNv3SF', 'NN'), ('We', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('let', 'VB'), ('Biden', 'NNP'), ('&', 'CC'), ('Kamala', 'NNP'), ('take', 'VB'), ('this', 'DT'), ('Election', 'NN'), ('This', 'DT'), ('is', 'VBZ'), ('your', 'PRP$'), ('LAST', 'JJ'), ('chance', 'NN'), ('to', 'TO'), ('make', 'VB'), ('an', 'DT'), ('impact', 'NN'), ('&', 'CC'), ('help', 'VB'), ('us', 'PRP'), ('WIN', 'NNP'), ('Donate', 'NNP'), ('for', 'IN'), ('1000', 'CD'), ('%', 'NN'), ('-IMPACT', 'NN'), ('bit.ly/2UNv3SF', 'NN')]",49.0
48,49,88022,Trump,"Pres Trump
Pence
Don
Eric
Lara
ALL TEXTED!

We need to bolster our Election Defense Fund. $55k SHORT! Increase your impact by 1000%! Donate: bit.ly/2J3d8oH",2020-11-23 21:15:15.739464960,November,Monday,11,23,21,0,48,2020,0.0,0.3,0.0,0.831,0.169,0.5684,"['pres trump pence don eric lara all texted', 'election defense fund', '$ 55k', 'short', 'donate']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('Pence', 'NNP'), ('Don', 'NNP'), ('Eric', 'NNP'), ('Lara', 'NNP'), ('ALL', 'NNP'), ('TEXTED', 'NNP'), ('We', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('bolster', 'VB'), ('our', 'PRP$'), ('Election', 'NNP'), ('Defense', 'NNP'), ('Fund', 'NNP'), ('55k', 'CD'), ('SHORT', 'NNP'), ('Increase', 'VB'), ('your', 'PRP$'), ('impact', 'NN'), ('by', 'IN'), ('1000', 'CD'), ('%', 'NN'), ('Donate', 'NN'), ('bit.ly/2J3d8oH', 'NN')]",25.0
49,50,88022,Trump,"Pres Trump knows you're a top supporter so he's giving YOU a ""COUNT ALL LEGAL VOTES"" shirt FOR FREE. You have 1 HOUR. Donate $30 & claim NOW: bit.ly/3fAm1SF",2020-11-24 01:28:14.981358976,November,Tuesday,11,24,1,1,48,2020,0.366666666666667,0.5,0.0,0.651,0.349,0.8967,"['pres trump', 'top supporter', 'you', 'count all legal votes', 'for free', 'hour', 'donate', 'now']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('knows', 'VBZ'), ('you', 'PRP'), (""'re"", 'VBP'), ('a', 'DT'), ('top', 'JJ'), ('supporter', 'NN'), ('so', 'IN'), ('he', 'PRP'), (""'s"", 'VBZ'), ('giving', 'VBG'), ('YOU', 'VB'), ('a', 'DT'), ('COUNT', 'NNP'), ('ALL', 'NNP'), ('LEGAL', 'NNP'), ('VOTES', 'NNP'), ('shirt', 'NN'), ('FOR', 'NNP'), ('FREE', 'NNP'), ('You', 'PRP'), ('have', 'VBP'), ('1', 'CD'), ('HOUR', 'NNP'), ('Donate', 'NNP'), ('30', 'CD'), ('&', 'CC'), ('claim', 'NN'), ('NOW', 'NN'), ('bit.ly/3fAm1SF', 'NN')]",29.0
50,51,88022,Trump,Pres. Trump: We're running out of time! Donate to the Election Defense Fund in the NEXT HOUR & your impact will be INCREASED by 1000%! Step up: bit.ly/2KwMeFX,2020-11-24 16:26:37.023164032,November,Tuesday,11,24,16,1,48,2020,0.0,0.0,0.0,0.841,0.159,0.6016,"['pres', 'trump', 'donate', 'election defense fund', 'next hour', 'increased', 'step']","[('Pres', 'NNS'), ('Trump', 'NN'), ('We', 'PRP'), (""'re"", 'VBP'), ('running', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('time', 'NN'), ('Donate', 'NNP'), ('to', 'TO'), ('the', 'DT'), ('Election', 'NNP'), ('Defense', 'NNP'), ('Fund', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('NEXT', 'NNP'), ('HOUR', 'NNP'), ('&', 'CC'), ('your', 'PRP$'), ('impact', 'NN'), ('will', 'MD'), ('be', 'VB'), ('INCREASED', 'VBN'), ('by', 'IN'), ('1000', 'CD'), ('%', 'NN'), ('Step', 'NN'), ('up', 'RB'), ('bit.ly/2KwMeFX', 'NN')]",28.0
51,52,88022,Trump,The Fake News won't report on evidence of voting irregularities! Pres Trump needs YOU to EXPOSE THE TRUTH! 1000%-IMPACT for 1 HOUR! Act NOW: bit.ly/2J5E1bp,2020-11-24 20:23:53.656318976,November,Tuesday,11,24,20,1,48,2020,-0.9765625,1.0,0.201,0.702,0.097,-0.5067,"['fake', ""news wo n't report"", 'pres trump', 'you', 'expose the truth', '% -impact', 'hour', 'now']","[('The', 'DT'), ('Fake', 'NNP'), ('News', 'NNP'), ('wo', 'MD'), (""n't"", 'RB'), ('report', 'VB'), ('on', 'IN'), ('evidence', 'NN'), ('of', 'IN'), ('voting', 'VBG'), ('irregularities', 'NNS'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('needs', 'VBZ'), ('YOU', 'NNP'), ('to', 'TO'), ('EXPOSE', 'VB'), ('THE', 'NNP'), ('TRUTH', 'NNP'), ('1000', 'CD'), ('%', 'NN'), ('-IMPACT', 'NN'), ('for', 'IN'), ('1', 'CD'), ('HOUR', 'NN'), ('Act', 'NNP'), ('NOW', 'NNP'), ('bit.ly/2J5E1bp', 'NN')]",25.0
